disaster_type,date,created_at,word,count
earthquake,2021-08-15,2021-08-15 09:42:00,non-sketchy,3
earthquake,2021-08-15,2021-08-15 09:42:00,ones.,3
earthquake,2021-08-15,2021-08-15 09:42:00,organizations,3
earthquake,2021-08-15,2021-08-15 09:42:00,osaka,6
earthquake,2021-08-15,2021-08-15 09:42:00,people,8
earthquake,2021-08-15,2021-08-15 09:42:00,praying,3
earthquake,2021-08-15,2021-08-15 09:42:00,rallied,5
earthquake,2021-08-15,2021-08-15 09:42:00,relief,5
earthquake,2021-08-15,2021-08-15 09:42:00,relief.,3
earthquake,2021-08-15,2021-08-15 09:42:00,remind,3
earthquake,2021-08-15,2021-08-15 09:42:00,reply,3
earthquake,2021-08-15,2021-08-15 09:42:00,research,3
earthquake,2021-08-15,2021-08-15 09:42:00,south,3
earthquake,2021-08-15,2021-08-15 09:42:00,star,5
earthquake,2021-08-15,2021-08-15 09:42:00,still,3
earthquake,2021-08-15,2021-08-15 09:42:00,struck,3
earthquake,2021-08-15,2021-08-15 09:42:00,support,9
earthquake,2021-08-15,2021-08-15 09:42:00,tennis,5
earthquake,2021-08-15,2021-08-15 09:42:00,thoughts,4
earthquake,2021-08-15,2021-08-15 09:42:00,towards,3
earthquake,2021-08-15,2021-08-15 09:42:00,urgent,3
earthquake,2021-08-15,2021-08-15 09:42:00,wake,3
earthquake,2021-08-15,2021-08-15 09:42:00,wallet,6
earthquake,2021-08-15,2021-08-15 09:42:00,‘really,5
earthquake,2021-08-15,2021-08-15 09:43:00,&amp;,3
earthquake,2021-08-15,2021-08-15 09:43:00,2010,4
earthquake,2021-08-15,2021-08-15 09:43:00,actually,3
earthquake,2021-08-15,2021-08-15 09:43:00,addresses,3
earthquake,2021-08-15,2021-08-15 09:43:00,almost,3
earthquake,2021-08-15,2021-08-15 09:43:00,american,3
earthquake,2021-08-15,2021-08-15 09:43:00,another,4
earthquake,2021-08-15,2021-08-15 09:43:00,assistance.,3
earthquake,2021-08-15,2021-08-15 09:43:00,billion,3
earthquake,2021-08-15,2021-08-15 09:43:00,bitcoin,3
earthquake,2021-08-15,2021-08-15 09:43:00,bscgems,3
earthquake,2021-08-15,2021-08-15 09:43:00,care,3
earthquake,2021-08-15,2021-08-15 09:43:00,charity,6
earthquake,2021-08-15,2021-08-15 09:43:00,cross,8
earthquake,2021-08-15,2021-08-15 09:43:00,dedicating,3
earthquake,2021-08-15,2021-08-15 09:43:00,dollars,3
earthquake,2021-08-15,2021-08-15 09:43:00,donate,7
earthquake,2021-08-15,2021-08-15 09:43:00,donations,4
earthquake,2021-08-15,2021-08-15 09:43:00,earthquake,23
earthquake,2021-08-15,2021-08-15 09:43:00,earthquake.,4
earthquake,2021-08-15,2021-08-15 09:43:00,earthquakehaiti,3
earthquake,2021-08-15,2021-08-15 09:43:00,haiti,29
earthquake,2021-08-15,2021-08-15 09:43:00,haitians,3
earthquake,2021-08-15,2021-08-15 09:43:00,half,3
earthquake,2021-08-15,2021-08-15 09:43:00,help,7
earthquake,2021-08-15,2021-08-15 09:43:00,kichicoin,3
earthquake,2021-08-15,2021-08-15 09:43:00,knows,3
earthquake,2021-08-15,2021-08-15 09:43:00,least,3
earthquake,2021-08-15,2021-08-15 09:43:00,magnitude,10
earthquake,2021-08-15,2021-08-15 09:43:00,money,5
earthquake,2021-08-15,2021-08-15 09:43:00,need,3
earthquake,2021-08-15,2021-08-15 09:43:00,people,8
earthquake,2021-08-15,2021-08-15 09:43:00,powerful,3
earthquake,2021-08-15,2021-08-15 09:43:00,raised,3
earthquake,2021-08-15,2021-08-15 09:43:00,rebuild.,3
earthquake,2021-08-15,2021-08-15 09:43:00,relief,3
earthquake,2021-08-15,2021-08-15 09:43:00,relief.,3
earthquake,2021-08-15,2021-08-15 09:43:00,reply,3
earthquake,2021-08-15,2021-08-15 09:43:00,seeing,3
earthquake,2021-08-15,2021-08-15 09:43:00,south,3
earthquake,2021-08-15,2021-08-15 09:43:00,struck,4
earthquake,2021-08-15,2021-08-15 09:43:00,towards,3
earthquake,2021-08-15,2021-08-15 09:43:00,urgent,3
earthquake,2021-08-15,2021-08-15 09:43:00,wallet,6
earthquake,2021-08-15,2021-08-15 09:43:00,warnings,3
earthquake,2021-08-15,2021-08-15 09:43:00,went,3
earthquake,2021-08-15,2021-08-15 09:44:00,&amp;,4
earthquake,2021-08-15,2021-08-15 09:44:00,2010,5
earthquake,2021-08-15,2021-08-15 09:44:00,7.2-magnitude,8
earthquake,2021-08-15,2021-08-15 09:44:00,added,3
earthquake,2021-08-15,2021-08-15 09:44:00,another,3
earthquake,2021-08-15,2021-08-15 09:44:00,caribbean,3
earthquake,2021-08-15,2021-08-15 09:44:00,charity,4
earthquake,2021-08-15,2021-08-15 09:44:00,could,4
earthquake,2021-08-15,2021-08-15 09:44:00,country,7
earthquake,2021-08-15,2021-08-15 09:44:00,cross,5
earthquake,2021-08-15,2021-08-15 09:44:00,cuban,3
earthquake,2021-08-15,2021-08-15 09:44:00,dead,5
earthquake,2021-08-15,2021-08-15 09:44:00,destroying,3
earthquake,2021-08-15,2021-08-15 09:44:00,devastated,3
earthquake,2021-08-15,2021-08-15 09:44:00,devastating,3
earthquake,2021-08-15,2021-08-15 09:44:00,doctors,3
earthquake,2021-08-15,2021-08-15 09:44:00,donate,8
earthquake,2021-08-15,2021-08-15 09:44:00,earthquake,44
earthquake,2021-08-15,2021-08-15 09:44:00,earthquake.,5
earthquake,2021-08-15,2021-08-15 09:44:00,earthquakehaiti,3
earthquake,2021-08-15,2021-08-15 09:44:00,efforts,4
earthquake,2021-08-15,2021-08-15 09:44:00,emergency,3
earthquake,2021-08-15,2021-08-15 09:44:00,following,3
earthquake,2021-08-15,2021-08-15 09:44:00,going,3
earthquake,2021-08-15,2021-08-15 09:44:00,grace,8
earthquake,2021-08-15,2021-08-15 09:44:00,haiti,48
earthquake,2021-08-15,2021-08-15 09:44:00,haiti.,4
earthquake,2021-08-15,2021-08-15 09:44:00,haitian,6
earthquake,2021-08-15,2021-08-15 09:44:00,help,4
earthquake,2021-08-15,2021-08-15 09:44:00,helping,3
earthquake,2021-08-15,2021-08-15 09:44:00,hospitals,3
earthquake,2021-08-15,2021-08-15 09:44:00,hundreds,4
earthquake,2021-08-15,2021-08-15 09:44:00,impact,3
earthquake,2021-08-15,2021-08-15 09:44:00,injuring,3
earthquake,2021-08-15,2021-08-15 09:44:00,killed,3
earthquake,2021-08-15,2021-08-15 09:44:00,killing,5
earthquake,2021-08-15,2021-08-15 09:44:00,least,9
earthquake,2021-08-15,2021-08-15 09:44:00,magnitude,14
earthquake,2021-08-15,2021-08-15 09:44:00,minimum,3
earthquake,2021-08-15,2021-08-15 09:44:00,misery,3
earthquake,2021-08-15,2021-08-15 09:44:00,must,3
earthquake,2021-08-15,2021-08-15 09:44:00,need,4
earthquake,2021-08-15,2021-08-15 09:44:00,others,3
earthquake,2021-08-15,2021-08-15 09:44:00,people,11
earthquake,2021-08-15,2021-08-15 09:44:00,powerful,5
earthquake,2021-08-15,2021-08-15 09:44:00,pray_for_haiti,3
earthquake,2021-08-15,2021-08-15 09:44:00,provoked,3
earthquake,2021-08-15,2021-08-15 09:44:00,recovery,3
earthquake,2021-08-15,2021-08-15 09:44:00,relief,5
earthquake,2021-08-15,2021-08-15 09:44:00,rescue,4
earthquake,2021-08-15,2021-08-15 09:44:00,research,3
earthquake,2021-08-15,2021-08-15 09:44:00,situation,3
earthquake,2021-08-15,2021-08-15 09:44:00,storm,8
earthquake,2021-08-15,2021-08-15 09:44:00,struck,6
earthquake,2021-08-15,2021-08-15 09:44:00,supplies,3
earthquake,2021-08-15,2021-08-15 09:44:00,support,4
earthquake,2021-08-15,2021-08-15 09:44:00,survivors,3
earthquake,2021-08-15,2021-08-15 09:44:00,today,5
earthquake,2021-08-15,2021-08-15 09:44:00,tropical,6
earthquake,2021-08-15,2021-08-15 09:44:00,urgent,3
earthquake,2021-08-15,2021-08-15 09:44:00,wallet,4
earthquake,2021-08-15,2021-08-15 09:44:00,world,3
earthquake,2021-08-15,2021-08-15 09:45:00,&amp;,4
earthquake,2021-08-15,2021-08-15 09:45:00,2010,3
earthquake,2021-08-15,2021-08-15 09:45:00,7.2-magnitude,4
earthquake,2021-08-15,2021-08-15 09:45:00,addresses,3
earthquake,2021-08-15,2021-08-15 09:45:00,already,4
earthquake,2021-08-15,2021-08-15 09:45:00,another,8
earthquake,2021-08-15,2021-08-15 09:45:00,assess,3
earthquake,2021-08-15,2021-08-15 09:45:00,assist,5
earthquake,2021-08-15,2021-08-15 09:45:00,assistance.,3
earthquake,2021-08-15,2021-08-15 09:45:00,believe,3
earthquake,2021-08-15,2021-08-15 09:45:00,bitcoin,3
earthquake,2021-08-15,2021-08-15 09:45:00,breaking,3
earthquake,2021-08-15,2021-08-15 09:45:00,bscgems,3
earthquake,2021-08-15,2021-08-15 09:45:00,bullshit.,4
earthquake,2021-08-15,2021-08-15 09:45:00,care,3
earthquake,2021-08-15,2021-08-15 09:45:00,casualties,3
earthquake,2021-08-15,2021-08-15 09:45:00,caused,4
earthquake,2021-08-15,2021-08-15 09:45:00,charity,6
earthquake,2021-08-15,2021-08-15 09:45:00,clarify,3
earthquake,2021-08-15,2021-08-15 09:45:00,could,4
earthquake,2021-08-15,2021-08-15 09:45:00,crisis,4
earthquake,2021-08-15,2021-08-15 09:45:00,cursed,4
earthquake,2021-08-15,2021-08-15 09:45:00,damage,7
earthquake,2021-08-15,2021-08-15 09:45:00,deadly,3
earthquake,2021-08-15,2021-08-15 09:45:00,dedicating,3
earthquake,2021-08-15,2021-08-15 09:45:00,devastating,6
earthquake,2021-08-15,2021-08-15 09:45:00,disaster,5
earthquake,2021-08-15,2021-08-15 09:45:00,disasters.,4
earthquake,2021-08-15,2021-08-15 09:45:00,dominance,4
earthquake,2021-08-15,2021-08-15 09:45:00,donate,5
earthquake,2021-08-15,2021-08-15 09:45:00,donations,3
earthquake,2021-08-15,2021-08-15 09:45:00,earthquake,57
earthquake,2021-08-15,2021-08-15 09:45:00,earthquake.,4
earthquake,2021-08-15,2021-08-15 09:45:00,earthquakehaiti,3
earthquake,2021-08-15,2021-08-15 09:45:00,efforts,5
earthquake,2021-08-15,2021-08-15 09:45:00,elite,4
earthquake,2021-08-15,2021-08-15 09:45:00,geological,3
earthquake,2021-08-15,2021-08-15 09:45:00,going,3
earthquake,2021-08-15,2021-08-15 09:45:00,haiti,56
earthquake,2021-08-15,2021-08-15 09:45:00,haiti.,8
earthquake,2021-08-15,2021-08-15 09:45:00,haitian,4
earthquake,2021-08-15,2021-08-15 09:45:00,help,4
earthquake,2021-08-15,2021-08-15 09:45:00,high,3
earthquake,2021-08-15,2021-08-15 09:45:00,hundreds,3
earthquake,2021-08-15,2021-08-15 09:45:00,impact,4
earthquake,2021-08-15,2021-08-15 09:45:00,infrastructure,4
earthquake,2021-08-15,2021-08-15 09:45:00,injured,3
earthquake,2021-08-15,2021-08-15 09:45:00,injuring,3
earthquake,2021-08-15,2021-08-15 09:45:00,internal,4
earthquake,2021-08-15,2021-08-15 09:45:00,kichicoin,3
earthquake,2021-08-15,2021-08-15 09:45:00,killed,3
earthquake,2021-08-15,2021-08-15 09:45:00,killing,3
earthquake,2021-08-15,2021-08-15 09:45:00,least,7
earthquake,2021-08-15,2021-08-15 09:45:00,liberated,4
earthquake,2021-08-15,2021-08-15 09:45:00,live,3
earthquake,2021-08-15,2021-08-15 09:45:00,lives,4
earthquake,2021-08-15,2021-08-15 09:45:00,lost,3
earthquake,2021-08-15,2021-08-15 09:45:00,magnitude,12
earthquake,2021-08-15,2021-08-15 09:45:00,manmade,3
earthquake,2021-08-15,2021-08-15 09:45:00,manmade.,3
earthquake,2021-08-15,2021-08-15 09:45:00,massive,3
earthquake,2021-08-15,2021-08-15 09:45:00,money,6
earthquake,2021-08-15,2021-08-15 09:45:00,morning,4
earthquake,2021-08-15,2021-08-15 09:45:00,must,4
earthquake,2021-08-15,2021-08-15 09:45:00,need,3
earthquake,2021-08-15,2021-08-15 09:45:00,needs,5
earthquake,2021-08-15,2021-08-15 09:45:00,never,3
earthquake,2021-08-15,2021-08-15 09:45:00,occurred,3
earthquake,2021-08-15,2021-08-15 09:45:00,offset,4
earthquake,2021-08-15,2021-08-15 09:45:00,people,15
earthquake,2021-08-15,2021-08-15 09:45:00,pitied,4
earthquake,2021-08-15,2021-08-15 09:45:00,president,5
earthquake,2021-08-15,2021-08-15 09:45:00,preventable.,3
earthquake,2021-08-15,2021-08-15 09:45:00,rebuild.,3
earthquake,2021-08-15,2021-08-15 09:45:00,recover,3
earthquake,2021-08-15,2021-08-15 09:45:00,relief,3
earthquake,2021-08-15,2021-08-15 09:45:00,relief.,3
earthquake,2021-08-15,2021-08-15 09:45:00,reply,4
earthquake,2021-08-15,2021-08-15 09:45:00,saddened,3
earthquake,2021-08-15,2021-08-15 09:45:00,said,4
earthquake,2021-08-15,2021-08-15 09:45:00,saint-louis,3
earthquake,2021-08-15,2021-08-15 09:45:00,saturday,4
earthquake,2021-08-15,2021-08-15 09:45:00,saying,3
earthquake,2021-08-15,2021-08-15 09:45:00,stand,3
earthquake,2021-08-15,2021-08-15 09:45:00,start,4
earthquake,2021-08-15,2021-08-15 09:45:00,steals,4
earthquake,2021-08-15,2021-08-15 09:45:00,strikes,6
earthquake,2021-08-15,2021-08-15 09:45:00,struck,6
earthquake,2021-08-15,2021-08-15 09:45:00,suffers,4
earthquake,2021-08-15,2021-08-15 09:45:00,survey,3
earthquake,2021-08-15,2021-08-15 09:45:00,thoughts,3
earthquake,2021-08-15,2021-08-15 09:45:00,towards,3
earthquake,2021-08-15,2021-08-15 09:45:00,urgent,5
earthquake,2021-08-15,2021-08-15 09:45:00,usaid,4
earthquake,2021-08-15,2021-08-15 09:45:00,wallet,6
earthquake,2021-08-15,2021-08-15 09:45:00,western,5
earthquake,2021-08-15,2021-08-15 09:45:00,🤦‍♂️,3
earthquake,2021-08-15,2021-08-15 09:46:00,&amp;,3
earthquake,2021-08-15,2021-08-15 09:46:00,7.2-magnitude,3
earthquake,2021-08-15,2021-08-15 09:46:00,another,4
earthquake,2021-08-15,2021-08-15 09:46:00,assess,5
earthquake,2021-08-15,2021-08-15 09:46:00,assist,5
earthquake,2021-08-15,2021-08-15 09:46:00,damage,6
earthquake,2021-08-15,2021-08-15 09:46:00,devastating,5
earthquake,2021-08-15,2021-08-15 09:46:00,donate,3
earthquake,2021-08-15,2021-08-15 09:46:00,earthquake,28
earthquake,2021-08-15,2021-08-15 09:46:00,earthquake.,4
earthquake,2021-08-15,2021-08-15 09:46:00,efforts,7
earthquake,2021-08-15,2021-08-15 09:46:00,haiti,31
earthquake,2021-08-15,2021-08-15 09:46:00,haiti.,4
earthquake,2021-08-15,2021-08-15 09:46:00,hospitals,3
earthquake,2021-08-15,2021-08-15 09:46:00,loved,4
earthquake,2021-08-15,2021-08-15 09:46:00,morning,3
earthquake,2021-08-15,2021-08-15 09:46:00,morning.,3
earthquake,2021-08-15,2021-08-15 09:46:00,moving,3
earthquake,2021-08-15,2021-08-15 09:46:00,occurred,3
earthquake,2021-08-15,2021-08-15 09:46:00,ones.,4
earthquake,2021-08-15,2021-08-15 09:46:00,people,9
earthquake,2021-08-15,2021-08-15 09:46:00,pray,3
earthquake,2021-08-15,2021-08-15 09:46:00,president,4
earthquake,2021-08-15,2021-08-15 09:46:00,quickly,3
earthquake,2021-08-15,2021-08-15 09:46:00,recovery.,3
earthquake,2021-08-15,2021-08-15 09:46:00,response,3
earthquake,2021-08-15,2021-08-15 09:46:00,states,3
earthquake,2021-08-15,2021-08-15 09:46:00,support,3
earthquake,2021-08-15,2021-08-15 09:46:00,terrible,3
earthquake,2021-08-15,2021-08-15 09:46:00,thoughts,4
earthquake,2021-08-15,2021-08-15 09:46:00,time,4
earthquake,2021-08-15,2021-08-15 09:46:00,united,3
earthquake,2021-08-15,2021-08-15 09:46:00,victims,3
earthquake,2021-08-15,2021-08-15 09:46:00,western,4
earthquake,2021-08-15,2021-08-15 09:47:00,&amp;,6
earthquake,2021-08-15,2021-08-15 09:47:00,2010,3
earthquake,2021-08-15,2021-08-15 09:47:00,7.2-magnitude,3
earthquake,2021-08-15,2021-08-15 09:47:00,action,3
earthquake,2021-08-15,2021-08-15 09:47:00,actually,3
earthquake,2021-08-15,2021-08-15 09:47:00,advance,3
earthquake,2021-08-15,2021-08-15 09:47:00,afghanistan,3
earthquake,2021-08-15,2021-08-15 09:47:00,another,6
earthquake,2021-08-15,2021-08-15 09:47:00,assist,4
earthquake,2021-08-15,2021-08-15 09:47:00,believe,3
earthquake,2021-08-15,2021-08-15 09:47:00,bullshit.,3
earthquake,2021-08-15,2021-08-15 09:47:00,capital,3
earthquake,2021-08-15,2021-08-15 09:47:00,caused,3
earthquake,2021-08-15,2021-08-15 09:47:00,clarify,3
earthquake,2021-08-15,2021-08-15 09:47:00,classic,3
earthquake,2021-08-15,2021-08-15 09:47:00,comparison,3
earthquake,2021-08-15,2021-08-15 09:47:00,copernicus,3
earthquake,2021-08-15,2021-08-15 09:47:00,could,4
earthquake,2021-08-15,2021-08-15 09:47:00,crisis,6
earthquake,2021-08-15,2021-08-15 09:47:00,cross,4
earthquake,2021-08-15,2021-08-15 09:47:00,cursed,3
earthquake,2021-08-15,2021-08-15 09:47:00,damage,7
earthquake,2021-08-15,2021-08-15 09:47:00,damage.,3
earthquake,2021-08-15,2021-08-15 09:47:00,devastating,3
earthquake,2021-08-15,2021-08-15 09:47:00,disasters.,3
earthquake,2021-08-15,2021-08-15 09:47:00,dominance,3
earthquake,2021-08-15,2021-08-15 09:47:00,donate,3
earthquake,2021-08-15,2021-08-15 09:47:00,early,3
earthquake,2021-08-15,2021-08-15 09:47:00,earthquake,45
earthquake,2021-08-15,2021-08-15 09:47:00,elite,3
earthquake,2021-08-15,2021-08-15 09:47:00,extensive,4
earthquake,2021-08-15,2021-08-15 09:47:00,families,4
earthquake,2021-08-15,2021-08-15 09:47:00,fault,3
earthquake,2021-08-15,2021-08-15 09:47:00,foremost,3
earthquake,2021-08-15,2021-08-15 09:47:00,haiti,38
earthquake,2021-08-15,2021-08-15 09:47:00,haiti.,6
earthquake,2021-08-15,2021-08-15 09:47:00,help,4
earthquake,2021-08-15,2021-08-15 09:47:00,hits,4
earthquake,2021-08-15,2021-08-15 09:47:00,human,4
earthquake,2021-08-15,2021-08-15 09:47:00,humanitarian,4
earthquake,2021-08-15,2021-08-15 09:47:00,hurricane,3
earthquake,2021-08-15,2021-08-15 09:47:00,image.,3
earthquake,2021-08-15,2021-08-15 09:47:00,imagery,3
earthquake,2021-08-15,2021-08-15 09:47:00,impact,4
earthquake,2021-08-15,2021-08-15 09:47:00,inflicted,3
earthquake,2021-08-15,2021-08-15 09:47:00,infrastructure,3
earthquake,2021-08-15,2021-08-15 09:47:00,injuring,3
earthquake,2021-08-15,2021-08-15 09:47:00,internal,3
earthquake,2021-08-15,2021-08-15 09:47:00,killing,3
earthquake,2021-08-15,2021-08-15 09:47:00,landslides,3
earthquake,2021-08-15,2021-08-15 09:47:00,least,4
earthquake,2021-08-15,2021-08-15 09:47:00,liberated,3
earthquake,2021-08-15,2021-08-15 09:47:00,loved,3
earthquake,2021-08-15,2021-08-15 09:47:00,m7.2,3
earthquake,2021-08-15,2021-08-15 09:47:00,magnitude,8
earthquake,2021-08-15,2021-08-15 09:47:00,manmade,3
earthquake,2021-08-15,2021-08-15 09:47:00,manmade.,3
earthquake,2021-08-15,2021-08-15 09:47:00,money,5
earthquake,2021-08-15,2021-08-15 09:47:00,morning.,3
earthquake,2021-08-15,2021-08-15 09:47:00,must,3
earthquake,2021-08-15,2021-08-15 09:47:00,near,4
earthquake,2021-08-15,2021-08-15 09:47:00,needs,4
earthquake,2021-08-15,2021-08-15 09:47:00,never,3
earthquake,2021-08-15,2021-08-15 09:47:00,offset,3
earthquake,2021-08-15,2021-08-15 09:47:00,ones.,3
earthquake,2021-08-15,2021-08-15 09:47:00,people,13
earthquake,2021-08-15,2021-08-15 09:47:00,pitied,3
earthquake,2021-08-15,2021-08-15 09:47:00,powerful,3
earthquake,2021-08-15,2021-08-15 09:47:00,pray,3
earthquake,2021-08-15,2021-08-15 09:47:00,praying,3
earthquake,2021-08-15,2021-08-15 09:47:00,preventable.,3
earthquake,2021-08-15,2021-08-15 09:47:00,previous,3
earthquake,2021-08-15,2021-08-15 09:47:00,rebuild.,3
earthquake,2021-08-15,2021-08-15 09:47:00,requiring,3
earthquake,2021-08-15,2021-08-15 09:47:00,rescue,3
earthquake,2021-08-15,2021-08-15 09:47:00,retaliation.,3
earthquake,2021-08-15,2021-08-15 09:47:00,reveals,3
earthquake,2021-08-15,2021-08-15 09:47:00,rights,3
earthquake,2021-08-15,2021-08-15 09:47:00,rupture,3
earthquake,2021-08-15,2021-08-15 09:47:00,saddened,3
earthquake,2021-08-15,2021-08-15 09:47:00,said,5
earthquake,2021-08-15,2021-08-15 09:47:00,saying,3
earthquake,2021-08-15,2021-08-15 09:47:00,sentinel2,3
earthquake,2021-08-15,2021-08-15 09:47:00,start,3
earthquake,2021-08-15,2021-08-15 09:47:00,steals,3
earthquake,2021-08-15,2021-08-15 09:47:00,struck,7
earthquake,2021-08-15,2021-08-15 09:47:00,suffers,3
earthquake,2021-08-15,2021-08-15 09:47:00,taliban,3
earthquake,2021-08-15,2021-08-15 09:47:00,thoughts,3
earthquake,2021-08-15,2021-08-15 09:47:00,urgent,5
earthquake,2021-08-15,2021-08-15 09:47:00,vulnerable,3
earthquake,2021-08-15,2021-08-15 09:47:00,western,7
earthquake,2021-08-15,2021-08-15 09:47:00,yesterday,3
earthquake,2021-08-15,2021-08-15 09:47:00,🤦‍♂️,3
earthquake,2021-08-15,2021-08-15 09:48:00,&amp;,3
earthquake,2021-08-15,2021-08-15 09:48:00,2010,3
earthquake,2021-08-15,2021-08-15 09:48:00,addresses,4
earthquake,2021-08-15,2021-08-15 09:48:00,assistance.,4
earthquake,2021-08-15,2021-08-15 09:48:00,bitcoin,4
earthquake,2021-08-15,2021-08-15 09:48:00,bscgems,4
earthquake,2021-08-15,2021-08-15 09:48:00,care,4
earthquake,2021-08-15,2021-08-15 09:48:00,charity,8
earthquake,2021-08-15,2021-08-15 09:48:00,crisis,4
earthquake,2021-08-15,2021-08-15 09:48:00,dedicating,4
earthquake,2021-08-15,2021-08-15 09:48:00,devastating,3
earthquake,2021-08-15,2021-08-15 09:48:00,donate,10
earthquake,2021-08-15,2021-08-15 09:48:00,donations,4
earthquake,2021-08-15,2021-08-15 09:48:00,earthquake,29
earthquake,2021-08-15,2021-08-15 09:48:00,earthquakehaiti,4
earthquake,2021-08-15,2021-08-15 09:48:00,efforts,4
earthquake,2021-08-15,2021-08-15 09:48:00,haiti,24
earthquake,2021-08-15,2021-08-15 09:48:00,haitian,4
earthquake,2021-08-15,2021-08-15 09:48:00,help,7
earthquake,2021-08-15,2021-08-15 09:48:00,kichicoin,4
earthquake,2021-08-15,2021-08-15 09:48:00,magnitude,8
earthquake,2021-08-15,2021-08-15 09:48:00,money,6
earthquake,2021-08-15,2021-08-15 09:48:00,must,3
earthquake,2021-08-15,2021-08-15 09:48:00,naomi,5
earthquake,2021-08-15,2021-08-15 09:48:00,need,4
earthquake,2021-08-15,2021-08-15 09:48:00,osaka,5
earthquake,2021-08-15,2021-08-15 09:48:00,people,6
earthquake,2021-08-15,2021-08-15 09:48:00,prize,5
earthquake,2021-08-15,2021-08-15 09:48:00,relief,10
earthquake,2021-08-15,2021-08-15 09:48:00,relief.,4
earthquake,2021-08-15,2021-08-15 09:48:00,reply,4
earthquake,2021-08-15,2021-08-15 09:48:00,struck,4
earthquake,2021-08-15,2021-08-15 09:48:00,taliban,3
earthquake,2021-08-15,2021-08-15 09:48:00,today,3
earthquake,2021-08-15,2021-08-15 09:48:00,towards,4
earthquake,2021-08-15,2021-08-15 09:48:00,urgent,6
earthquake,2021-08-15,2021-08-15 09:48:00,wallet,8
earthquake,2021-08-15,2021-08-15 09:49:00,&amp;,3
earthquake,2021-08-15,2021-08-15 09:49:00,2010,3
earthquake,2021-08-15,2021-08-15 09:49:00,another,5
earthquake,2021-08-15,2021-08-15 09:49:00,assess,3
earthquake,2021-08-15,2021-08-15 09:49:00,assist,4
earthquake,2021-08-15,2021-08-15 09:49:00,bullshit.,3
earthquake,2021-08-15,2021-08-15 09:49:00,charity,4
earthquake,2021-08-15,2021-08-15 09:49:00,could,3
earthquake,2021-08-15,2021-08-15 09:49:00,country,3
earthquake,2021-08-15,2021-08-15 09:49:00,crisis,4
earthquake,2021-08-15,2021-08-15 09:49:00,cross,4
earthquake,2021-08-15,2021-08-15 09:49:00,cursed,3
earthquake,2021-08-15,2021-08-15 09:49:00,damage,6
earthquake,2021-08-15,2021-08-15 09:49:00,disaster,3
earthquake,2021-08-15,2021-08-15 09:49:00,disasters.,3
